response_date,user_id,nps_rating
2020-10-08,12835,3
2020-10-12,45015,8
2020-11-13,21435,9
2020-10-13,27731,7
2020-10-18,21532,7
2020-12-08,24354,5
2020-12-06,36720,10
2020-11-13,15139,7
2020-11-03,14041,7
2020-11-09,33379,7
2020-10-11,17770,7
2020-12-25,23220,7
2020-11-26,37048,7
2020-12-04,44850,8
2020-12-05,41943,7
2020-10-05,12551,6
2020-12-31,17396,5
2020-10-12,25542,5
2020-12-12,43459,5
2020-10-20,42243,7
2020-12-18,23631,8
2020-10-03,42298,5
2020-12-27,11358,7
2020-12-11,19983,1
2020-12-05,21540,10
2020-11-18,36674,1
2020-11-23,17995,7
2020-12-17,39893,8
2020-10-25,40986,9
2020-11-12,19329,6
2020-11-13,36939,10
2020-11-11,11136,3
2020-10-08,27464,5
2020-10-06,12253,7
2020-12-13,19459,10
2020-12-19,44701,7
2020-11-10,43505,4
2020-12-10,38474,4
2020-11-24,12319,3
2020-10-09,49738,3
2020-11-03,33482,10
2020-10-23,24695,2
2020-10-09,31449,1
2020-10-01,22194,6
2020-10-18,20063,9
2020-12-26,41103,7
2020-10-22,38483,6
2020-12-18,10848,5
2020-10-16,39597,7
2020-10-16,13068,9
2020-11-24,38475,5
2020-11-12,11593,8
2020-10-21,20116,5
2020-12-21,31067,1
2020-12-17,30012,2
2020-12-02,32987,6
2020-12-31,23519,9
2020-11-03,44931,6
2020-10-12,23585,4
2020-12-04,12524,10
2020-12-21,11547,5
2020-12-22,17871,7
2020-11-07,30897,7
2020-10-11,32367,10
2020-10-12,19409,8
2020-11-12,41028,7
2020-12-01,34450,2
2020-11-13,43101,7
2020-12-04,34016,1
2020-11-09,42338,7
2020-11-30,27009,6
2020-11-28,48191,7
2020-12-18,17029,10
2020-12-03,35977,2
2020-11-21,28566,2
2020-10-03,15985,7
2020-12-18,24426,8
2020-12-27,41955,5
2020-11-28,40077,10
2020-10-15,11228,4
2020-10-24,42055,0
2020-12-26,10772,8
2020-12-03,31361,8
2020-11-25,39805,3
2020-12-12,30997,7
2020-11-22,11894,10
2020-10-27,18597,7
2020-12-05,40945,1
2020-12-25,29797,8
2020-10-15,27210,10
2020-10-20,12914,9
2020-11-03,33943,9
2020-10-13,11555,7
2020-12-02,44214,7
2020-11-23,21199,5
2020-11-11,29442,8
2020-10-28,23865,4
2020-11-14,44668,8
2020-10-09,27783,1
2020-12-25,17008,7
2020-12-27,30742,8
2020-12-24,35845,10
2020-12-30,12869,5
2020-12-30,35534,10
2020-10-28,46503,6
2020-11-09,13147,3
2020-11-15,43181,7
2020-12-28,47846,9
2020-10-24,32916,7
2020-10-18,12523,8
2020-12-13,39524,5
2020-10-22,43743,3
2020-11-07,22782,1
2020-10-02,13667,4
2020-11-18,37903,5
2020-12-20,33343,7
2020-12-17,13533,6
2020-11-11,44031,8
2020-11-02,26768,10
2020-10-02,10545,7
2020-10-25,36778,9
2020-10-17,13851,7
2020-12-26,10815,5
2020-11-01,10468,7
2020-12-21,16739,7
2020-11-01,25031,7
2020-12-23,24468,10
2020-12-31,48922,9
2020-10-15,29663,7
2020-10-02,25838,9
2020-12-13,25624,10
2020-11-24,10084,7
2020-10-26,32750,8
2020-10-08,48197,8
2020-11-07,28265,0
2020-11-04,24430,4
2020-11-16,49746,9
2020-12-11,36516,3
2020-11-03,35686,3
2020-12-09,35021,7
2020-10-27,12500,8
2020-12-11,41049,5
2020-12-02,31011,2
2020-12-22,46298,10
2020-12-29,48031,8
2020-11-28,10061,6
2020-11-14,37375,8
2020-11-03,41956,8
2020-11-04,38014,7
2020-12-06,47101,8
2020-10-09,21691,5
2020-11-29,17844,7
2020-12-09,39542,8
2020-10-31,20017,7
2020-12-10,18967,9
2020-10-07,47925,5
2020-11-03,33826,9
2020-10-09,12788,7
2020-10-27,49562,7
2020-10-19,23124,0
2020-10-11,47823,6
2020-11-07,27211,7
2020-11-03,43624,7
2020-12-21,37210,5
2020-12-27,25094,7
2020-12-18,26322,6
2020-10-06,35179,4
2020-11-03,28950,8
2020-12-26,16074,10
2020-12-14,31496,9
2020-11-06,13822,3
2020-11-15,30028,7
2020-10-14,38572,9
2020-10-16,36614,5
2020-12-18,44338,10
2020-11-14,47164,7
2020-12-11,41681,6
2020-10-26,38308,7
2020-12-04,47993,7
2020-10-08,19366,8
2020-10-21,43617,10
2020-11-17,10709,3
2020-10-16,26022,7
2020-11-18,46884,3
2020-12-24,12816,9
2020-12-20,22852,5
2020-12-22,24529,8
2020-10-27,41296,6
2020-10-21,29293,3
2020-12-31,46618,7
2020-10-04,10370,7
2020-10-06,38431,6
2020-10-06,48737,2
2020-10-21,43254,10
2020-11-24,32727,7
2020-11-23,21569,5
2020-11-01,29528,7
2020-11-02,31348,4
2020-11-11,41624,3
2020-11-29,29936,5
2020-11-10,16069,7
2020-10-31,24797,7
2020-11-23,17607,7
2020-12-21,29535,6
2020-11-18,24335,8
2020-10-03,23976,3
2020-12-17,16619,8
2020-12-15,46733,0
2020-12-03,25559,6
2020-10-04,20289,8
2020-10-05,38517,5
2020-10-12,40307,1
2020-11-24,41020,7
2020-12-24,20887,7
2020-10-12,39809,7
2020-10-22,34917,7
2020-10-30,43984,3
2020-11-09,49823,2
2020-11-28,15817,2
2020-12-19,26176,5
2020-10-04,31474,8
2020-12-17,18850,10
2020-11-28,11489,8
2020-10-24,31083,9
2020-12-17,38520,5
2020-11-07,15818,9
2020-10-23,34637,10
2020-12-27,29002,7
2020-10-02,29642,7
2020-12-27,36159,7
2020-12-24,11838,5
2020-10-15,43338,7
2020-10-20,45440,6
2020-10-22,17687,7
2020-11-05,20857,6
2020-10-30,11655,7
2020-12-20,48596,8
2020-10-03,39583,10
2020-12-11,18430,0
2020-10-22,13895,8
2020-12-14,44389,5
2020-11-01,20847,6
2020-12-31,30740,5
2020-11-18,14317,2
2020-10-31,16283,7
2020-10-13,15979,7
2020-11-20,18436,8
2020-12-22,13225,2
2020-12-19,35261,7
2020-10-04,11874,9
2020-11-20,37653,5
2020-12-01,34710,7
2020-10-18,35986,3
2020-12-12,19930,8
2020-10-22,23295,3
2020-11-25,24359,5
2020-10-23,45426,1
2020-10-29,15057,5
2020-10-25,38835,5
2020-10-31,13159,10
2020-10-28,31881,1
2020-12-26,47672,7
2020-10-07,10274,9
2020-11-10,26604,9
2020-12-25,36041,3
2020-12-06,23068,3
2020-11-29,40844,4
2020-12-29,34883,6
2020-12-03,33787,6
2020-11-07,20497,9
2020-12-27,15419,10
2020-11-02,20558,7
2020-10-22,26236,3
2020-10-03,28427,7
2020-12-13,38735,2
2020-12-02,22579,5
2020-11-29,17250,4
2020-11-17,49287,3
2020-11-19,42590,5
2020-11-03,21734,8
2020-11-29,22541,10
2020-11-17,16174,7
2020-11-20,13919,2
2020-11-23,27996,7
2020-12-14,42832,7
2020-11-07,18835,10
2020-10-19,20812,5
2020-12-02,17924,7
2020-10-12,38549,10
2020-12-09,26894,1
2020-10-09,34935,2
2020-11-02,48029,10
2020-12-29,41441,8
2020-12-22,18577,7
2020-10-17,18461,7
2020-11-13,31682,7
2020-10-28,11968,10
2020-12-11,40166,7
2020-10-05,38108,7
2020-12-28,28578,4
2020-10-15,12718,8
2020-12-30,46996,7
2020-11-09,10243,3
2020-10-22,47606,7
2020-10-19,23878,10
2020-11-27,49643,8
2020-12-16,27838,1
2020-11-03,11321,7
2020-10-23,45671,7
2020-11-04,37321,7
2020-12-31,29828,9
2020-10-22,15621,9
2020-11-15,21560,9
2020-10-21,37461,8
2020-12-17,44391,8
2020-11-26,41944,8
2020-11-29,31979,7
2020-12-11,24547,7
2020-11-02,30931,10
2020-10-13,39029,9
2020-10-11,39730,7
2020-10-01,28071,2
2020-12-18,45102,4
2020-11-09,32308,7
2020-11-27,37085,6
2020-10-01,42419,7
2020-11-24,18328,7
2020-10-07,18814,4
2020-10-11,48942,9
2020-11-28,14371,7
2020-12-23,29953,7
2020-10-05,33538,6
2020-10-24,34659,8
2020-12-03,16549,7
2020-12-14,13063,5
2020-11-25,44189,9
2020-10-13,12940,6
2020-11-15,30397,7
2020-12-25,41567,9
2020-10-13,23711,7
2020-12-18,44435,8
2020-12-31,38930,6
2020-12-01,14726,7
2020-11-25,47238,5
2020-10-02,32457,7
2020-11-30,44261,8
2020-10-26,37586,7
2020-12-10,36921,7
2020-11-12,31593,3
2020-12-16,44998,1
2020-12-04,20752,1
2020-12-09,21940,7
2020-12-24,30716,9
2020-11-27,21610,8
2020-10-21,14079,9
2020-12-30,40863,7
2020-12-26,15659,9
2020-11-25,13433,8
2020-10-22,18610,9
2020-10-09,33363,7
2020-10-11,23901,8
2020-10-15,19446,7
2020-12-13,10222,6
2020-10-18,17795,6
2020-11-02,15995,7
2020-11-22,47865,7
2020-11-07,33926,4
2020-11-14,11491,5
2020-10-12,27242,4
2020-12-13,47475,7
2020-11-12,41736,8
2020-11-26,17669,7
2020-12-12,15719,9
2020-10-02,22522,8
2020-10-29,31718,7
2020-12-29,29973,8
2020-11-03,24411,7
2020-10-07,14053,9
2020-11-27,12855,10
2020-12-16,17932,8
2020-12-03,47753,8
2020-11-25,24005,6
2020-12-22,40738,3
2020-12-12,21976,9
2020-11-24,31843,7
2020-12-24,34512,5
2020-11-25,37493,9
2020-10-15,30669,9
2020-12-27,28886,8
2020-11-16,49183,6
2020-12-11,40815,10
2020-11-18,34610,6
2020-10-30,43460,7
2020-11-28,43914,7
2020-11-22,14757,6
2020-12-04,16470,7
2020-10-31,26676,10
2020-12-04,30039,8
2020-11-06,36727,8
2020-11-05,47517,7
2020-11-24,10822,7
2020-11-24,28193,0
2020-10-24,23436,9
2020-12-14,28898,7
2020-12-26,30214,8
2020-10-31,11463,4
2020-12-13,20712,7
2020-11-23,18453,6
2020-10-08,22952,6
2020-12-23,40544,6
2020-10-13,34554,8
2020-12-28,20756,7
2020-10-14,46133,5
2020-10-03,18182,9
2020-11-20,23818,9
2020-10-12,28421,5
2020-11-07,21162,8
2020-11-26,12498,10
2020-12-05,35867,9
2020-12-06,30661,10
2020-11-04,24814,7
2020-11-21,30581,7
2020-12-08,32965,7
2020-12-26,21626,8
2020-12-23,42285,7
2020-11-16,20192,7
2020-11-21,43045,7
2020-11-14,22645,7
2020-11-19,16995,8
2020-11-17,47331,7
2020-12-19,18318,9
2020-11-02,35814,2
2020-10-24,10861,7
2020-11-12,29509,7
2020-11-27,36575,7
2020-12-21,19042,5
2020-12-24,26220,8
2020-10-18,33825,8
2020-10-30,29599,6
2020-10-04,18337,2
2020-12-03,38613,10
2020-10-01,23366,8
2020-12-15,14902,7
2020-11-25,32983,6
2020-12-30,32151,4
2020-11-10,31564,3
2020-10-27,27078,9
2020-10-09,17528,7
2020-12-13,15839,7
2020-10-25,17218,7
2020-12-18,47804,10
2020-10-17,31629,6
2020-11-26,46146,3
2020-12-25,23439,8
2020-10-22,34746,5
2020-12-26,19181,9
2020-11-17,19306,6
2020-12-18,41336,8
2020-10-15,11479,5
2020-12-21,11312,7
2020-10-24,13637,7
2020-10-29,13924,7
2020-11-19,34755,8
2020-11-06,45106,6
2020-12-12,26190,3
2020-10-01,18776,10
2020-11-21,15498,8
2020-11-30,14454,5
2020-12-19,26858,5
2020-12-25,30300,9
2020-12-09,37933,7
2020-11-09,45903,9
2020-10-03,40089,7
2020-10-11,25477,9
2020-10-04,33671,10
2020-11-26,39096,10
2020-10-25,32707,8
2020-12-03,23144,7
2020-11-12,44713,1
2020-12-04,23086,4
2020-12-08,40695,4
2020-12-12,22890,9
2020-12-30,46913,5
2020-12-25,29760,7
2020-11-08,20571,9
2020-12-22,49160,3
2020-12-21,24606,4
2020-10-31,11357,3
2020-10-20,25398,10
2020-12-04,42231,4
2020-10-26,35248,1
2020-12-19,48877,7
2020-11-07,10001,7
2020-11-18,12440,2
2020-10-12,30293,10
2020-10-14,40538,1
2020-11-25,28267,9
2020-10-02,13549,5
2020-10-01,42717,6
2020-11-28,29933,0
2020-10-06,17238,8
2020-10-27,12579,9
2020-11-06,47476,4
2020-12-19,30559,3
2020-12-24,18553,9
2020-11-25,40516,3
2020-10-03,29113,7
2020-11-24,29012,9
2020-12-26,34095,8
2020-10-15,32035,7
2020-10-24,48379,2
2020-11-23,18536,3
2020-10-07,46776,7
2020-12-28,28384,7
2020-10-04,16070,8
2020-12-16,19617,7
2020-12-07,34830,7
2020-11-03,40968,5
2020-11-25,31438,5
2020-10-16,13458,10
2020-10-01,34007,9
2020-11-20,47506,5
2020-12-28,20167,7
2020-11-02,13664,8
2020-12-13,39260,6
2020-10-13,28908,1
2020-11-17,37061,7
2020-12-12,28339,6
2020-12-06,25201,9
2020-11-09,10791,10
2020-11-03,28518,9
2020-10-11,16847,7
2020-10-15,48486,7
2020-10-21,21518,5
2020-12-14,11432,7
2020-11-09,23409,10
2020-11-18,31742,5
2020-12-26,46535,7
2020-11-29,49816,7
2020-12-16,15308,8
2020-12-06,27735,5
2020-12-04,35225,3
2020-11-16,10303,6
2020-11-16,36465,8
2020-11-12,27550,5
2020-10-11,22595,8
2020-11-06,26879,6
2020-12-05,41722,7
2020-10-18,32642,7
2020-11-29,49046,7
2020-11-28,18471,8
2020-12-10,22270,9
2020-11-16,31552,8
2020-12-22,46976,7
2020-12-03,18563,10
2020-12-12,38845,7
2020-10-04,42309,5
2020-11-21,34987,8
2020-12-05,39612,4
2020-10-28,48850,7
2020-11-23,49370,6
2020-11-11,44170,7
2020-12-05,39073,6
2020-12-09,45169,9
2020-10-29,26219,7
2020-10-01,37561,7
2020-11-27,28887,7
2020-11-05,45583,8
2020-10-14,29158,5
2020-10-20,34687,7
2020-11-07,27779,10
2020-11-30,14943,5
2020-10-11,21665,7
2020-10-21,17464,7
2020-12-03,10926,9
2020-12-24,20442,7
2020-11-25,42107,9
2020-10-24,39442,7
2020-12-24,25072,6
2020-11-16,23225,7
2020-12-08,13937,1
2020-12-18,39207,7
2020-10-02,16059,7
2020-10-07,38716,7
2020-11-18,26949,7
2020-11-30,18991,8
2020-10-08,26036,9
2020-12-18,38159,7
2020-11-19,32058,7
2020-12-12,33490,10
2020-11-16,12567,10
2020-12-06,32921,8
2020-12-23,27903,6
2020-11-23,41223,3
2020-12-18,43564,5
2020-11-14,15317,9
2020-12-15,14209,6
2020-10-23,19336,10
2020-12-18,12807,7
2020-12-20,32087,8
2020-11-04,14962,6
2020-11-07,41724,3
2020-12-16,10949,7
2020-11-07,23004,7
2020-12-28,16575,3
2020-11-05,23586,7
2020-11-16,23867,4
2020-10-19,10393,5
2020-12-21,12095,1
2020-11-08,21542,7
2020-11-08,23530,7
2020-12-02,16662,9
2020-12-05,44341,7
2020-10-31,11879,1
2020-10-25,41620,10
2020-12-08,38521,3
2020-10-15,23873,7
2020-12-22,21178,3
2020-12-08,32974,6
2020-10-07,17348,10
2020-11-10,17420,5
2020-10-24,38197,8
2020-10-30,26852,4
2020-12-10,17412,8
2020-11-10,36369,7
2020-12-11,30765,2
2020-11-11,37452,7
2020-12-26,42675,10
2020-10-04,48256,7
2020-11-03,24023,3
2020-10-03,40480,7
2020-11-04,49630,10
2020-11-03,21207,9
2020-11-03,40031,8
2020-11-28,44208,7
2020-12-20,14338,9
2020-11-27,36610,6
2020-11-19,32886,7
2020-12-24,24778,7
2020-12-29,23588,5
2020-12-10,24210,8
2020-11-19,21498,5
2020-10-15,48798,10
2020-11-19,36837,5
2020-11-28,36928,2
2020-10-15,15547,7
2020-12-02,49478,7
2020-10-05,36820,9
2020-11-11,41606,8
2020-10-04,31925,7
2020-11-16,13849,9
2020-12-02,17278,7
2020-10-31,42856,7
2020-12-02,49250,7
2020-11-25,38582,2
2020-11-28,13897,10
2020-10-11,40624,5
2020-10-09,12650,7
2020-11-06,31981,9
2020-11-26,30801,8
2020-10-29,32724,8
2020-11-26,36073,6
2020-11-06,19877,5
2020-12-03,29101,8
2020-11-30,42704,4
2020-12-27,42136,9
2020-11-21,16644,7
2020-10-04,25625,4
2020-12-24,45125,9
2020-11-17,30939,8
2020-10-06,15275,9
2020-12-01,28782,7
2020-10-29,13512,9
2020-12-14,49467,7
2020-12-01,12791,9
2020-10-05,10573,8
2020-12-11,18949,10
2020-12-09,33350,8
2020-11-10,41788,4
2020-12-09,23993,8
2020-10-29,39825,1
2020-10-04,48331,7
2020-12-15,13853,9
2020-10-15,39358,6
2020-12-15,38675,5
2020-12-12,15938,7
2020-10-11,41098,7
2020-12-02,25840,10
2020-10-30,44842,3
2020-10-04,26053,1
2020-12-30,36417,7
2020-11-21,42945,9
2020-11-11,30336,7
2020-12-22,16583,8
2020-12-07,27430,9
2020-10-09,37945,8
2020-12-04,22359,8
2020-11-30,15348,5
2020-10-06,25335,10
2020-11-26,23551,10
2020-12-15,45558,9
2020-10-06,31313,8
2020-12-04,33768,5
2020-12-17,10959,7
2020-10-26,45520,7
2020-11-19,17490,5
2020-10-15,22970,9
2020-11-22,24369,2
2020-11-16,43131,8
2020-11-21,19944,10
2020-11-24,27776,7
2020-12-03,32933,1
2020-11-07,14833,0
2020-10-07,42057,7
2020-12-26,43535,4
2020-10-22,33418,10
2020-11-01,27706,8
2020-12-14,33171,5
2020-10-19,42350,7
2020-11-16,48019,3
2020-12-03,45704,8
2020-11-19,37300,7
2020-12-28,32527,7
2020-12-08,18914,7
2020-11-10,16270,7
2020-11-08,35341,4
2020-11-08,13594,10
2020-10-07,10690,2
2020-12-15,34073,8
2020-11-20,22585,7
2020-11-08,43834,6
2020-12-30,45538,7
2020-11-20,30964,9
2020-10-20,22733,7
2020-12-17,34471,8
2020-12-24,46249,9
2020-10-11,42151,7
